ID,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,product_category,customer_segment
464436,male,yes,88,yes,lawyer,0.0,high,2,electric,sedan
459094,female,no,31,no,healthcare,1.0,low,5,sports,hatchback
466183,male,yes,50,yes,entertainment,0.0,average,2,luxury,hatchback
461102,male,yes,43,no,entertainment,0.0,average,3,luxury,sedan
462211,male,no,18,no,healthcare,1.0,low,3,electric,suv
465687,male,yes,88,yes,lawyer,1.0,low,1,sports,sedan
465742,female,yes,45,yes,artist,3.0,low,3,sports,hatchback
466324,female,no,28,no,engineer,0.0,low,1,electric,sedan
461827,male,yes,57,yes,artist,0.0,low,1,sports,hatchback
459442,male,yes,85,yes,executive,0.0,high,2,sports,hatchback
460424,female,no,35,no,entertainment,0.0,low,1,sports,sedan
461170,female,no,40,no,engineer,0.0,low,3,luxury,sedan
465931,male,yes,38,yes,artist,6.0,low,1,commercial,suv
466800,female,no,18,no,healthcare,6.0,low,3,sports,suv
462869,male,no,31,yes,doctor,8.0,low,1,sports,suv
462678,female,yes,48,yes,artist,4.0,average,3,sports,hatchback
464701,male,no,31,no,doctor,0.0,low,2,electric,sedan
467125,male,yes,46,no,entertainment,1.0,average,4,luxury,hatchback
461190,female,no,31,no,engineer,0.0,low,2,sports,suv
461691,male,no,31,yes,healthcare,3.0,low,4,economy,suv
461208,female,no,32,yes,homemaker,5.0,low,1,sports,suv
460052,female,no,81,yes,lawyer,1.0,low,1,luxury,truck
464999,male,yes,66,yes,lawyer,1.0,high,2,sports,hatchback
462191,female,no,22,no,doctor,3.0,low,2,electric,truck
467045,male,yes,51,yes,entertainment,0.0,low,2,sports,sedan
462558,female,no,33,yes,engineer,0.0,low,6,sports,suv
460342,female,no,29,yes,engineer,10.0,low,1,sports,suv
466647,female,yes,41,yes,artist,7.0,high,2,sports,hatchback
459038,female,no,18,no,healthcare,1.0,low,4,sports,suv
460074,female,no,48,yes,lawyer,4.0,low,1,sports,sedan
465016,male,yes,78,no,executive,0.0,high,2,sports,truck
466230,male,yes,46,yes,artist,0.0,average,2,sports,truck
467096,male,yes,53,yes,entertainment,4.0,low,2,mid-range,sedan
467059,male,yes,47,yes,artist,2.0,low,1,sports,suv
463023,female,yes,40,no,homemaker,6.0,low,1,sports,suv
464557,male,no,27,no,artist,8.0,low,4,sports,suv
464733,female,yes,31,no,engineer,1.0,high,4,electric,sedan
459799,male,yes,47,yes,artist,1.0,low,2,sports,truck
466808,female,no,43,no,engineer,0.0,low,1,sports,sedan
459321,male,yes,81,yes,entertainment,1.0,low,1,sports,truck
464035,male,yes,62,yes,executive,1.0,high,4,sports,hatchback
466975,male,yes,51,yes,artist,0.0,average,2,sports,hatchback
460270,male,no,42,yes,doctor,9.0,low,1,sports,truck
465529,female,no,33,no,doctor,0.0,low,4,sports,sedan
464246,female,yes,59,yes,artist,0.0,average,2,sports,hatchback
465639,male,yes,36,yes,healthcare,8.0,high,2,sports,suv
464346,male,yes,55,yes,executive,2.0,high,3,sports,hatchback
460953,male,yes,59,no,entertainment,1.0,low,2,sports,suv
464556,female,no,39,yes,artist,1.0,low,3,sports,sedan
467762,female,no,39,yes,engineer,0.0,low,4,sports,hatchback
467128,female,no,32,no,homemaker,1.0,low,1,sports,sedan
459503,male,yes,35,yes,healthcare,5.0,high,4,sports,hatchback
466402,male,yes,40,yes,artist,0.0,average,4,sports,truck
466834,male,yes,60,yes,entertainment,1.0,low,3,sports,sedan
467710,female,no,37,yes,artist,9.0,low,4,sports,sedan
463227,female,yes,35,yes,engineer,1.0,average,2,sports,sedan
464779,female,no,27,no,engineer,1.0,low,1,electric,sedan
462883,female,yes,28,yes,artist,8.0,low,4,sports,sedan
459018,male,yes,85,no,executive,1.0,high,2,sports,suv
466774,male,yes,78,yes,lawyer,0.0,low,2,sports,hatchback
459920,female,yes,51,yes,artist,6.0,high,2,electric,truck
467906,female,no,33,no,healthcare,0.0,low,5,economy,suv
460386,male,yes,29,yes,healthcare,0.0,low,2,sports,suv
467069,female,no,29,no,healthcare,0.0,low,3,sports,suv
465025,male,yes,73,yes,executive,0.0,high,2,sports,hatchback
462650,female,no,33,no,entertainment,8.0,low,5,electric,suv
459510,female,no,23,no,healthcare,0.0,low,3,sports,suv
466229,male,yes,56,yes,executive,0.0,high,1,sports,truck
466856,female,yes,65,no,engineer,1.0,average,3,sports,sedan
461623,female,yes,41,yes,artist,11.0,average,2,sports,truck
461839,male,yes,58,yes,artist,1.0,average,2,sports,hatchback
467883,female,yes,48,yes,artist,0.0,average,2,sports,hatchback
460038,female,no,36,yes,engineer,9.0,low,5,sports,suv
467744,male,no,36,yes,artist,9.0,low,1,sports,suv
462385,male,no,23,no,doctor,4.0,low,3,sports,hatchback
462916,female,yes,68,no,artist,6.0,average,3,sports,hatchback
463339,female,yes,27,yes,engineer,4.0,low,2,luxury,truck
460981,female,yes,42,no,marketing,0.0,average,2,sports,sedan
458993,male,yes,29,no,doctor,0.0,low,2,electric,sedan
459966,female,no,31,yes,doctor,1.0,low,3,sports,truck
459538,female,no,45,yes,homemaker,11.0,low,1,sports,truck
465975,male,no,42,yes,artist,8.0,low,1,sports,sedan
464600,female,no,55,yes,artist,0.0,low,1,sports,truck
465760,female,no,43,yes,engineer,8.0,low,2,electric,sedan
466577,male,no,30,yes,healthcare,1.0,low,1,sports,suv
467324,male,no,32,no,doctor,5.0,low,1,commercial,suv
464387,female,no,27,yes,artist,9.0,low,5,sports,truck
462481,male,no,33,yes,entertainment,1.0,low,1,sports,sedan
465365,male,no,31,no,entertainment,1.0,low,4,mid-range,suv
463762,male,yes,31,no,executive,1.0,high,3,sports,sedan
460914,female,no,36,yes,artist,9.0,low,2,sports,hatchback
466123,male,yes,70,yes,entertainment,0.0,low,1,sports,sedan
460506,female,yes,52,yes,engineer,0.0,low,3,luxury,truck
463066,female,no,28,yes,healthcare,9.0,low,3,sports,suv
465110,male,yes,42,yes,entertainment,9.0,low,5,sports,suv
461445,male,yes,52,yes,artist,3.0,average,4,sports,hatchback
466330,male,no,29,no,doctor,0.0,low,3,luxury,hatchback
461578,female,yes,61,yes,artist,0.0,average,4,sports,hatchback
465568,male,yes,39,yes,executive,3.0,high,3,sports,truck
459130,female,yes,74,no,lawyer,0.0,high,2,sports,sedan
459629,female,yes,47,yes,entertainment,3.0,average,2,sports,truck
463892,male,no,38,yes,artist,9.0,low,1,sports,sedan
461950,female,no,40,yes,healthcare,1.0,low,1,mid-range,suv
463499,male,yes,48,yes,executive,0.0,low,2,sports,sedan
467946,female,yes,40,yes,artist,0.0,low,2,sports,truck
462679,male,no,63,yes,doctor,1.0,low,1,sports,suv
459181,male,yes,58,no,artist,0.0,high,3,sports,suv
463612,female,yes,51,yes,engineer,1.0,high,3,sports,hatchback
463393,female,yes,38,yes,artist,6.0,low,2,luxury,truck
465527,female,no,26,no,entertainment,6.0,low,8,electric,suv
462316,male,yes,60,yes,artist,1.0,average,3,sports,hatchback
467510,male,yes,51,yes,entertainment,3.0,low,3,sports,truck
466049,female,no,25,yes,doctor,0.0,low,1,electric,sedan
465211,male,no,43,no,artist,6.0,low,2,sports,truck
460367,male,yes,73,yes,artist,1.0,low,2,sports,truck
464585,male,yes,66,yes,lawyer,1.0,high,2,electric,hatchback
463698,female,yes,53,no,engineer,0.0,average,2,sports,truck
462114,male,no,21,no,healthcare,1.0,low,4,sports,suv
461856,female,yes,45,yes,artist,3.0,high,4,mid-range,hatchback
464593,female,no,35,yes,doctor,1.0,low,4,mid-range,truck
459643,male,yes,40,yes,executive,0.0,high,4,sports,truck
460213,male,yes,40,yes,entertainment,5.0,low,1,sports,suv
461046,male,yes,50,yes,artist,0.0,low,1,sports,truck
463409,female,yes,43,no,entertainment,7.0,average,5,mid-range,truck
463299,female,yes,49,yes,artist,0.0,low,4,sports,truck
465719,female,yes,37,yes,artist,0.0,low,2,sports,hatchback
463448,male,yes,40,yes,artist,8.0,average,2,sports,truck
466248,male,no,41,yes,doctor,1.0,low,1,mid-range,truck
463205,female,no,25,no,doctor,0.0,low,4,sports,suv
465648,female,no,32,no,entertainment,0.0,low,2,mid-range,sedan
467774,female,no,39,yes,homemaker,1.0,low,6,sports,sedan
465525,female,yes,38,yes,healthcare,3.0,average,3,mid-range,suv
467776,female,no,25,yes,doctor,0.0,low,4,sports,suv
460850,female,yes,61,no,engineer,0.0,low,1,sports,truck
463919,female,no,31,yes,homemaker,9.0,low,1,sports,suv
460809,male,yes,72,yes,artist,2.0,low,1,sports,truck
465708,female,yes,60,yes,artist,0.0,high,2,luxury,hatchback
467138,female,no,26,no,homemaker,13.0,low,1,sports,suv
459003,male,yes,51,yes,doctor,0.0,high,5,electric,hatchback
464479,male,yes,55,yes,entertainment,1.0,low,1,sports,truck
464204,female,yes,39,yes,artist,2.0,high,2,hybrid,hatchback
460073,female,yes,42,yes,engineer,2.0,low,1,sports,truck
460289,female,yes,60,yes,artist,2.0,average,6,electric,hatchback
464052,male,no,36,yes,artist,0.0,low,1,sports,sedan
459069,male,yes,25,yes,doctor,0.0,average,2,sports,sedan
465800,male,no,25,no,healthcare,1.0,low,3,sports,hatchback
461497,male,no,29,no,doctor,5.0,low,5,mid-range,truck
464005,female,no,27,no,healthcare,0.0,low,5,sports,hatchback
459588,male,yes,52,yes,artist,1.0,low,1,sports,sedan
459476,male,yes,41,yes,artist,0.0,high,4,sports,sedan
464432,male,no,31,no,engineer,8.0,low,2,luxury,suv
462264,male,yes,45,yes,entertainment,0.0,average,4,sports,hatchback
466257,female,no,32,no,healthcare,0.0,low,4,sports,hatchback
460121,male,yes,55,yes,engineer,1.0,average,3,sports,sedan
463640,male,no,28,yes,healthcare,1.0,low,3,sports,suv
464462,female,yes,70,yes,artist,5.0,high,2,sports,hatchback
461024,male,yes,82,yes,lawyer,1.0,low,1,sports,sedan
464229,female,no,26,no,engineer,2.0,low,7,sports,suv
466680,male,no,22,no,engineer,0.0,low,4,sports,suv
466063,female,yes,48,yes,entertainment,0.0,low,1,luxury,truck
465205,male,yes,48,yes,entertainment,0.0,low,2,sports,suv
467476,male,no,32,yes,healthcare,1.0,low,4,sports,suv
463724,male,no,29,no,healthcare,0.0,low,5,electric,truck
465868,male,no,35,yes,artist,6.0,low,3,sports,suv
466148,male,yes,39,no,entertainment,0.0,average,4,sports,hatchback
464273,female,no,26,no,artist,2.0,low,2,sports,suv
466641,male,no,20,no,healthcare,1.0,low,4,sports,suv
467044,female,no,35,yes,marketing,0.0,low,1,commercial,suv
461312,male,no,18,no,healthcare,3.0,low,3,mid-range,suv
464450,female,yes,56,yes,artist,0.0,high,2,sports,truck
467900,female,no,37,no,engineer,3.0,low,1,sports,sedan
467651,male,no,23,no,healthcare,0.0,low,4,sports,suv
459686,male,yes,52,yes,artist,1.0,low,1,sports,hatchback
466985,female,yes,45,no,engineer,0.0,average,7,commercial,sedan
465258,male,no,20,no,healthcare,5.0,low,4,luxury,suv
467718,female,no,20,no,healthcare,2.0,low,6,mid-range,suv
460288,male,yes,61,yes,healthcare,1.0,average,7,luxury,truck
461991,male,no,23,no,doctor,0.0,low,4,sports,truck
460128,male,yes,25,yes,healthcare,8.0,low,2,sports,suv
466614,male,no,21,no,healthcare,1.0,low,6,hybrid,suv
462573,male,yes,59,yes,artist,0.0,average,6,electric,truck
465346,female,no,37,yes,marketing,1.0,low,3,sports,suv
465022,female,yes,72,yes,lawyer,0.0,high,2,sports,hatchback
459931,male,yes,50,yes,artist,0.0,low,1,sports,sedan
464708,male,no,20,no,healthcare,0.0,low,8,electric,suv
462303,female,yes,32,no,artist,0.0,average,4,sports,sedan
464114,female,no,36,no,doctor,0.0,low,2,sports,sedan
463638,female,yes,29,no,doctor,0.0,average,2,commercial,truck
466223,male,yes,66,yes,artist,1.0,low,1,electric,truck
464560,male,no,39,yes,entertainment,9.0,low,2,sports,sedan
459106,male,yes,60,yes,artist,1.0,low,2,sports,hatchback
461492,male,yes,70,yes,entertainment,8.0,average,2,sports,hatchback
462185,male,no,18,no,doctor,0.0,low,3,sports,suv
463967,female,no,33,yes,engineer,0.0,low,2,sports,sedan
462421,male,no,53,yes,artist,0.0,low,2,sports,sedan
467587,male,yes,27,yes,artist,9.0,average,3,sports,hatchback
460401,female,no,27,yes,artist,0.0,low,3,commercial,sedan
460372,male,yes,37,yes,artist,4.0,average,2,sports,hatchback
464086,male,yes,42,yes,artist,1.0,average,4,sports,truck
464705,male,no,32,no,artist,3.0,low,7,electric,sedan
463791,female,no,28,yes,engineer,7.0,low,1,sports,truck
461514,male,no,31,no,healthcare,1.0,low,4,sports,truck
459251,male,no,35,yes,artist,0.0,low,1,sports,truck
462923,male,yes,33,no,homemaker,9.0,average,2,sports,sedan
461017,female,no,40,yes,homemaker,13.0,low,1,luxury,sedan
465700,male,yes,25,yes,entertainment,1.0,high,2,luxury,suv
460113,male,yes,67,yes,artist,1.0,average,2,sports,hatchback
466073,female,yes,62,no,engineer,8.0,high,2,electric,sedan
463201,female,no,21,no,healthcare,0.0,low,2,electric,suv
461345,male,no,27,no,doctor,0.0,low,3,sports,suv
461939,female,yes,36,yes,entertainment,1.0,average,4,electric,sedan
467552,male,yes,53,no,executive,0.0,average,4,sports,hatchback
461882,female,no,30,yes,doctor,0.0,low,5,commercial,hatchback
467800,female,yes,53,yes,artist,8.0,average,3,sports,hatchback
465997,female,no,33,no,doctor,1.0,low,3,sports,suv
466981,female,yes,53,no,engineer,0.0,low,3,hybrid,sedan
467397,male,no,29,no,doctor,8.0,low,4,sports,truck
462589,female,no,28,no,engineer,8.0,low,8,electric,suv
467957,male,yes,47,yes,artist,1.0,low,1,sports,truck
460264,female,yes,35,yes,entertainment,0.0,low,4,economy,sedan
466916,male,yes,87,yes,lawyer,3.0,low,1,sports,hatchback
463822,male,yes,56,yes,artist,0.0,average,4,sports,hatchback
461203,female,yes,26,no,lawyer,0.0,low,9,commercial,hatchback
459124,female,yes,75,yes,artist,1.0,high,3,sports,truck
467495,male,yes,66,no,artist,2.0,high,3,sports,hatchback
464292,male,yes,55,yes,artist,0.0,average,2,sports,hatchback
461010,male,yes,39,yes,entertainment,1.0,average,3,luxury,sedan
463109,male,yes,61,yes,executive,9.0,high,2,sports,hatchback
462480,male,no,40,no,engineer,2.0,low,4,sports,suv
465229,male,yes,43,yes,executive,0.0,high,3,sports,truck
462074,female,no,57,yes,artist,1.0,low,1,sports,truck
461645,female,no,37,yes,artist,0.0,low,2,sports,hatchback
463662,male,yes,41,yes,entertainment,2.0,average,2,sports,hatchback
463756,male,yes,68,no,executive,1.0,average,2,sports,truck
466581,female,yes,43,yes,artist,9.0,high,4,sports,hatchback
464680,male,no,21,no,healthcare,1.0,low,5,electric,suv
464727,male,yes,38,yes,engineer,1.0,average,4,luxury,truck
466413,male,yes,62,yes,artist,1.0,average,5,sports,sedan
462625,male,no,32,yes,artist,0.0,low,3,electric,sedan
459048,female,no,18,no,healthcare,0.0,low,5,sports,suv
461348,male,yes,35,yes,healthcare,1.0,low,1,sports,suv
464719,female,no,28,no,doctor,3.0,low,4,sports,sedan
465561,male,yes,25,no,artist,1.0,average,4,electric,truck
463976,female,no,29,no,healthcare,5.0,low,4,electric,sedan
464044,female,no,40,yes,entertainment,1.0,low,3,sports,truck
463333,female,no,18,no,healthcare,0.0,low,3,sports,suv
462507,male,no,39,no,entertainment,0.0,low,3,sports,sedan
460589,male,yes,49,no,entertainment,1.0,average,6,luxury,truck
460754,female,no,33,yes,homemaker,8.0,low,1,sports,sedan
464170,male,yes,38,no,artist,8.0,low,1,sports,truck
463660,male,yes,85,yes,lawyer,1.0,low,1,sports,sedan
466200,male,yes,51,yes,doctor,8.0,average,3,electric,truck
460999,male,no,26,yes,engineer,1.0,low,3,luxury,suv
461327,female,yes,35,yes,artist,1.0,average,3,sports,hatchback
461178,male,yes,33,no,entertainment,1.0,low,3,luxury,suv
465150,male,no,41,yes,entertainment,0.0,low,1,sports,sedan
462882,male,yes,41,yes,homemaker,2.0,average,3,luxury,truck
460544,male,no,77,yes,lawyer,0.0,low,1,luxury,hatchback
459979,female,no,41,no,marketing,0.0,low,2,sports,truck
463157,male,yes,46,yes,entertainment,5.0,low,3,sports,sedan
466169,male,yes,63,yes,artist,1.0,low,1,economy,hatchback
467427,female,yes,37,yes,artist,8.0,high,2,sports,hatchback
465810,female,no,28,no,engineer,1.0,low,2,electric,suv
464112,male,no,28,yes,doctor,1.0,low,2,sports,suv
465877,female,no,48,yes,artist,6.0,low,1,sports,suv
464337,male,no,36,yes,artist,5.0,low,1,sports,suv
465566,male,no,50,yes,artist,1.0,low,3,luxury,truck
460394,female,no,32,yes,healthcare,9.0,low,3,sports,suv
460962,male,yes,55,yes,executive,9.0,high,4,sports,hatchback
465323,female,yes,43,yes,artist,0.0,low,1,sports,sedan
460384,female,yes,32,yes,marketing,8.0,low,2,sports,suv
461760,male,yes,82,yes,artist,0.0,high,2,sports,hatchback
465276,male,yes,55,yes,artist,1.0,average,5,sports,hatchback
467270,female,no,33,yes,doctor,0.0,low,4,sports,hatchback
464358,male,yes,58,yes,artist,0.0,average,2,sports,truck
462181,female,no,32,yes,healthcare,8.0,low,3,sports,hatchback
459178,male,yes,48,yes,executive,0.0,high,5,sports,hatchback
466117,male,yes,62,yes,artist,1.0,average,2,luxury,hatchback
463683,female,yes,39,yes,artist,14.0,average,2,sports,truck
460223,male,no,47,no,entertainment,1.0,low,1,sports,sedan
465829,female,yes,35,yes,doctor,7.0,average,3,electric,sedan
461523,male,yes,78,yes,lawyer,0.0,high,5,sports,truck
461099,female,no,42,no,artist,0.0,low,4,luxury,sedan
467405,female,no,37,yes,artist,1.0,low,1,electric,hatchback
467958,female,no,43,yes,doctor,0.0,low,1,sports,sedan
467283,male,yes,48,yes,artist,1.0,average,3,mid-range,hatchback
463238,male,no,22,no,healthcare,0.0,low,5,sports,suv
460228,male,no,31,no,healthcare,2.0,low,5,mid-range,sedan
464123,female,no,51,yes,artist,0.0,low,1,sports,truck
464110,male,yes,58,yes,doctor,1.0,high,2,sports,truck
460943,male,yes,50,yes,entertainment,1.0,average,4,sports,truck
467603,male,yes,71,yes,lawyer,1.0,high,2,sports,hatchback
460576,male,yes,49,no,executive,9.0,high,5,luxury,truck
466635,male,yes,53,yes,artist,4.0,average,2,sports,hatchback
461085,female,no,31,no,engineer,1.0,low,1,luxury,sedan
465850,female,no,21,no,healthcare,9.0,low,7,electric,suv
467694,male,yes,61,yes,executive,0.0,high,2,sports,hatchback
462497,male,no,35,yes,artist,1.0,low,2,sports,truck
465732,male,yes,47,yes,marketing,0.0,low,2,electric,suv
459759,female,yes,38,yes,artist,0.0,average,3,sports,hatchback
465399,male,no,39,yes,entertainment,1.0,low,1,electric,truck
459107,male,yes,55,yes,artist,1.0,low,2,sports,hatchback
461135,female,no,19,no,healthcare,0.0,low,3,sports,suv
460769,female,yes,76,no,lawyer,1.0,high,2,sports,truck
463187,female,yes,51,yes,artist,8.0,low,2,sports,hatchback
464070,male,no,39,yes,artist,5.0,low,2,sports,truck
462826,male,no,22,no,healthcare,0.0,low,3,luxury,suv
462844,female,yes,30,no,engineer,0.0,average,2,sports,suv
463045,female,yes,35,yes,homemaker,13.0,high,7,sports,hatchback
462236,male,no,35,yes,entertainment,13.0,low,2,electric,hatchback
460029,female,yes,35,yes,healthcare,12.0,average,2,mid-range,suv
465393,male,yes,36,yes,artist,7.0,average,2,sports,hatchback
462091,male,no,18,no,healthcare,0.0,low,5,electric,suv
459860,male,yes,75,no,executive,1.0,high,2,sports,suv
461636,male,no,46,yes,artist,3.0,low,1,sports,hatchback
459431,male,yes,68,no,artist,0.0,low,2,sports,sedan
459419,male,yes,67,yes,doctor,1.0,average,2,sports,truck
459806,female,yes,50,no,engineer,1.0,average,4,sports,truck
463080,male,no,32,no,artist,0.0,low,4,hybrid,suv
461044,male,no,21,no,healthcare,1.0,low,5,electric,suv
467770,female,yes,48,yes,artist,9.0,high,4,luxury,hatchback
463245,male,yes,37,yes,entertainment,9.0,average,2,sports,sedan
459281,male,yes,41,yes,artist,0.0,low,2,sports,truck
458983,female,yes,63,yes,executive,0.0,high,5,sports,hatchback
459815,male,no,42,yes,artist,9.0,low,1,sports,sedan
461038,female,yes,49,yes,engineer,1.0,high,5,luxury,truck
465287,male,no,23,no,healthcare,0.0,low,4,luxury,suv
465313,male,no,31,no,entertainment,0.0,low,3,sports,truck
464529,male,no,45,yes,artist,9.0,low,1,sports,suv
460391,male,yes,21,no,entertainment,0.0,low,3,sports,suv
464744,male,yes,55,yes,entertainment,0.0,low,4,electric,sedan
462741,female,no,26,yes,artist,2.0,low,2,sports,sedan
461506,male,no,27,no,doctor,1.0,low,3,sports,suv
460207,male,no,41,yes,entertainment,11.0,low,4,sports,truck
459736,female,yes,28,yes,artist,0.0,low,2,sports,sedan
467187,male,yes,47,no,engineer,1.0,average,3,sports,hatchback
466384,female,yes,72,yes,engineer,0.0,high,2,electric,truck
462763,male,no,23,no,healthcare,0.0,low,4,sports,suv
465660,male,yes,48,yes,artist,1.0,low,3,sports,hatchback
